EqName	SwordShieldWFreeStand	ShieldSwordWFreeStand	FreeStand1	FreeStand2	FreeStand3	MeleeWStand	RangeWStand	DoubleWStand	SwordShieldWStand	ShieldSwordWStand	GuqinWStand1	GuqinWStand2	FreeWalk	NormalWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	SwordShieldWWalk	ShieldSwordWWalk	GuqinWWalk	FreeRun	NormalRun	MeleeWRun	RangeWRun	DoubleWRun	SwordShieldWRun	ShieldSwordWRun	GuqinWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	SwordShieldWWound	ShieldSwordWWound	GuqinWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	SwordShieldWDie	ShieldSwordWDie	GuqinWDie	FreeAttack	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	SwordShieldWChop	SwordShieldWCut	ShieldSwordWChop	ShieldSwordWCut	GuqinWPuncture	GuqinWCut	DartThrow	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SwordShieldWMagic	ShieldSwordWMagic	GuqinWMagic	SitDown	Jump	RideStand	RideWalk	RideRun	RideCut	RidePuncture	RideMagic	RideWound	RideDie	RideStand1	RideStand2
长枪-火枪	MA_RW_000_ST01.spr	MA_RW_000_ST01.spr	MA_RW_045_ST01.spr	MA_RW_045_ST02.spr	MA_RW_000_ST03.spr	MA_RW_000_ST04.spr	MA_RW_045_ST05.spr	MA_RW_045_ST06.spr	MA_RW_000_ST07.spr	MA_RW_000_ST07.spr	MA_RW_000_ST08.spr	MA_RW_000_ST09.spr	MA_RW_000_WK01.spr	MA_RW_000_WK01.spr	MA_RW_000_WK02.spr	MA_RW_045_WK03.spr	MA_RW_000_WK04.spr	MA_RW_000_WK05.spr	MA_RW_000_WK05.spr	MA_RW_000_WK06.spr	MA_RW_000_RN01.spr	MA_RW_000_RN01.spr	MA_RW_000_RN02.spr	MA_RW_045_RN03.spr	MA_RW_045_RN04.spr	MA_RW_000_RN05.spr	MA_RW_000_RN06.spr	MA_RW_000_RN07.spr	MA_RW_000_IJ01.spr	MA_RW_045_IJ02.spr	MA_RW_045_IJ03.spr	MA_RW_045_IJ04.spr	MA_RW_000_IJ05.spr	MA_RW_000_IJ05.spr	MA_RW_000_IJ06.spr	MA_RW_000_DE01.spr	MA_RW_045_DE02.spr	MA_RW_045_DE03.spr	MA_RW_045_DE04.spr	MA_RW_000_DE05.spr	MA_RW_000_DE05.spr	MA_RW_000_DE06.spr	MA_RW_000_AT01.spr	MA_RW_045_AT02.spr	MA_RW_045_AT03.spr	MA_RW_045_AT04.spr	MA_RW_045_AT05.spr	MA_RW_045_AT06.spr	MA_RW_045_AT07.spr	MA_RW_000_AT08.spr	MA_RW_000_AT09.spr	MA_RW_000_AT08.spr	MA_RW_000_AT09.spr	MA_RW_000_AT10.spr	MA_RW_000_AT11.spr	MA_RW_045_MG01.spr	MA_RW_000_MG02.spr	MA_RW_045_MG03.spr	MA_RW_045_MG04.spr	MA_RW_045_MG05.spr	MA_RW_000_MG06.spr	MA_RW_000_MG06.spr	MA_RW_000_MG07.spr	MA_RW_000_ZZ01.spr	MA_RW_000_JP01.spr	MA_RW_045_RD01.spr	MA_RW_045_HW01.spr	MA_RW_045_HR01.spr	MA_RW_045_HA01.spr	MA_RW_045_HA02.spr	MA_RW_045_HM01.spr	MA_RW_045_HI01.spr	MA_RW_045_HD01.spr	MA_RW_045_RD01.spr	MA_RW_045_RD01.spr
单手刀-金	MA_RW_000_ST01.spr	MA_RW_000_ST01.spr	MA_RW_040_ST01.spr	MA_RW_040_ST02.spr	MA_RW_000_ST03.spr	MA_RW_040_ST04.spr	MA_RW_000_ST05.spr	MA_RW_000_ST06.spr	MA_RW_000_ST07.spr	MA_RW_000_ST07.spr	MA_RW_000_ST08.spr	MA_RW_000_ST09.spr	MA_RW_000_WK01.spr	MA_RW_000_WK01.spr	MA_RW_040_WK02.spr	MA_RW_000_WK03.spr	MA_RW_000_WK04.spr	MA_RW_000_WK05.spr	MA_RW_000_WK05.spr	MA_RW_000_WK06.spr	MA_RW_000_RN01.spr	MA_RW_000_RN01.spr	MA_RW_040_RN02.spr	MA_RW_040_RN03.spr	MA_RW_040_RN04.spr	MA_RW_000_RN05.spr	MA_RW_000_RN06.spr	MA_RW_000_RN07.spr	MA_RW_000_IJ01.spr	MA_RW_040_IJ02.spr	MA_RW_040_IJ03.spr	MA_RW_040_IJ04.spr	MA_RW_000_IJ05.spr	MA_RW_000_IJ05.spr	MA_RW_000_IJ06.spr	MA_RW_000_DE01.spr	MA_RW_040_DE02.spr	MA_RW_040_DE03.spr	MA_RW_040_DE04.spr	MA_RW_000_DE05.spr	MA_RW_000_DE05.spr	MA_RW_000_DE06.spr	MA_RW_000_AT01.spr	MA_RW_040_AT02.spr	MA_RW_040_AT03.spr	MA_RW_040_AT04.spr	MA_RW_040_AT05.spr	MA_RW_040_AT06.spr	MA_RW_040_AT07.spr	MA_RW_000_AT08.spr	MA_RW_000_AT09.spr	MA_RW_000_AT08.spr	MA_RW_000_AT09.spr	MA_RW_000_AT10.spr	MA_RW_000_AT11.spr	MA_RW_040_MG01.spr	MA_RW_000_MG02.spr	MA_RW_040_MG03.spr	MA_RW_040_MG04.spr	MA_RW_040_MG05.spr	MA_RW_000_MG06.spr	MA_RW_000_MG06.spr	MA_RW_000_MG07.spr	MA_RW_000_ZZ01.spr	MA_RW_000_JP01.spr	MA_RW_040_RD01.spr	MA_RW_040_HW01.spr	MA_RW_040_HR01.spr	MA_RW_040_HA01.spr	MA_RW_040_HA02.spr	MA_RW_040_HM01.spr	MA_RW_040_HI01.spr	MA_RW_040_HD01.spr	MA_RW_040_RD01.spr	MA_RW_040_RD01.spr
单手刀-木	MA_RW_000_ST01.spr	MA_RW_000_ST01.spr	MA_RW_040_ST01.spr	MA_RW_040_ST02.spr	MA_RW_000_ST03.spr	MA_RW_040_ST04.spr	MA_RW_000_ST05.spr	MA_RW_000_ST06.spr	MA_RW_000_ST07.spr	MA_RW_000_ST07.spr	MA_RW_000_ST08.spr	MA_RW_000_ST09.spr	MA_RW_000_WK01.spr	MA_RW_000_WK01.spr	MA_RW_040_WK02.spr	MA_RW_000_WK03.spr	MA_RW_000_WK04.spr	MA_RW_000_WK05.spr	MA_RW_000_WK05.spr	MA_RW_000_WK06.spr	MA_RW_000_RN01.spr	MA_RW_000_RN01.spr	MA_RW_040_RN02.spr	MA_RW_040_RN03.spr	MA_RW_040_RN04.spr	MA_RW_000_RN05.spr	MA_RW_000_RN06.spr	MA_RW_000_RN07.spr	MA_RW_000_IJ01.spr	MA_RW_040_IJ02.spr	MA_RW_040_IJ03.spr	MA_RW_040_IJ04.spr	MA_RW_000_IJ05.spr	MA_RW_000_IJ05.spr	MA_RW_000_IJ06.spr	MA_RW_000_DE01.spr	MA_RW_040_DE02.spr	MA_RW_040_DE03.spr	MA_RW_040_DE04.spr	MA_RW_000_DE05.spr	MA_RW_000_DE05.spr	MA_RW_000_DE06.spr	MA_RW_000_AT01.spr	MA_RW_040_AT02.spr	MA_RW_040_AT03.spr	MA_RW_040_AT04.spr	MA_RW_040_AT05.spr	MA_RW_040_AT06.spr	MA_RW_040_AT07.spr	MA_RW_000_AT08.spr	MA_RW_000_AT09.spr	MA_RW_000_AT08.spr	MA_RW_000_AT09.spr	MA_RW_000_AT10.spr	MA_RW_000_AT11.spr	MA_RW_040_MG01.spr	MA_RW_000_MG02.spr	MA_RW_040_MG03.spr	MA_RW_040_MG04.spr	MA_RW_040_MG05.spr	MA_RW_000_MG06.spr	MA_RW_000_MG06.spr	MA_RW_000_MG07.spr	MA_RW_000_ZZ01.spr	MA_RW_000_JP01.spr	MA_RW_040_RD01.spr	MA_RW_040_HW01.spr	MA_RW_040_HR01.spr	MA_RW_040_HA01.spr	MA_RW_040_HA02.spr	MA_RW_040_HM01.spr	MA_RW_040_HI01.spr	MA_RW_040_HD01.spr	MA_RW_040_RD01.spr	MA_RW_040_RD01.spr
单手刀-水	MA_RW_000_ST01.spr	MA_RW_000_ST01.spr	MA_RW_040_ST01.spr	MA_RW_040_ST02.spr	MA_RW_000_ST03.spr	MA_RW_040_ST04.spr	MA_RW_000_ST05.spr	MA_RW_000_ST06.spr	MA_RW_000_ST07.spr	MA_RW_000_ST07.spr	MA_RW_000_ST08.spr	MA_RW_000_ST09.spr	MA_RW_000_WK01.spr	MA_RW_000_WK01.spr	MA_RW_040_WK02.spr	MA_RW_000_WK03.spr	MA_RW_000_WK04.spr	MA_RW_000_WK05.spr	MA_RW_000_WK05.spr	MA_RW_000_WK06.spr	MA_RW_000_RN01.spr	MA_RW_000_RN01.spr	MA_RW_040_RN02.spr	MA_RW_040_RN03.spr	MA_RW_040_RN04.spr	MA_RW_000_RN05.spr	MA_RW_000_RN06.spr	MA_RW_000_RN07.spr	MA_RW_000_IJ01.spr	MA_RW_040_IJ02.spr	MA_RW_040_IJ03.spr	MA_RW_040_IJ04.spr	MA_RW_000_IJ05.spr	MA_RW_000_IJ05.spr	MA_RW_000_IJ06.spr	MA_RW_000_DE01.spr	MA_RW_040_DE02.spr	MA_RW_040_DE03.spr	MA_RW_040_DE04.spr	MA_RW_000_DE05.spr	MA_RW_000_DE05.spr	MA_RW_000_DE06.spr	MA_RW_000_AT01.spr	MA_RW_040_AT02.spr	MA_RW_040_AT03.spr	MA_RW_040_AT04.spr	MA_RW_040_AT05.spr	MA_RW_040_AT06.spr	MA_RW_040_AT07.spr	MA_RW_000_AT08.spr	MA_RW_000_AT09.spr	MA_RW_000_AT08.spr	MA_RW_000_AT09.spr	MA_RW_000_AT10.spr	MA_RW_000_AT11.spr	MA_RW_040_MG01.spr	MA_RW_000_MG02.spr	MA_RW_040_MG03.spr	MA_RW_040_MG04.spr	MA_RW_040_MG05.spr	MA_RW_000_MG06.spr	MA_RW_000_MG06.spr	MA_RW_000_MG07.spr	MA_RW_000_ZZ01.spr	MA_RW_000_JP01.spr	MA_RW_040_RD01.spr	MA_RW_040_HW01.spr	MA_RW_040_HR01.spr	MA_RW_040_HA01.spr	MA_RW_040_HA02.spr	MA_RW_040_HM01.spr	MA_RW_040_HI01.spr	MA_RW_040_HD01.spr	MA_RW_040_RD01.spr	MA_RW_040_RD01.spr
单手火刀-火	MA_RW_000_ST01.spr	MA_RW_000_ST01.spr	MA_RW_042_ST01.spr	MA_RW_042_ST02.spr	MA_RW_000_ST03.spr	MA_RW_042_ST04.spr	MA_RW_000_ST05.spr	MA_RW_000_ST06.spr	MA_RW_000_ST07.spr	MA_RW_000_ST07.spr	MA_RW_000_ST08.spr	MA_RW_000_ST09.spr	MA_RW_000_WK01.spr	MA_RW_000_WK01.spr	MA_RW_042_WK02.spr	MA_RW_000_WK03.spr	MA_RW_000_WK04.spr	MA_RW_000_WK05.spr	MA_RW_000_WK05.spr	MA_RW_000_WK06.spr	MA_RW_000_RN01.spr	MA_RW_000_RN01.spr	MA_RW_042_RN02.spr	MA_RW_042_RN03.spr	MA_RW_042_RN04.spr	MA_RW_000_RN05.spr	MA_RW_000_RN06.spr	MA_RW_000_RN07.spr	MA_RW_000_IJ01.spr	MA_RW_042_IJ02.spr	MA_RW_042_IJ03.spr	MA_RW_042_IJ04.spr	MA_RW_000_IJ05.spr	MA_RW_000_IJ05.spr	MA_RW_000_IJ06.spr	MA_RW_000_DE01.spr	MA_RW_042_DE02.spr	MA_RW_042_DE03.spr	MA_RW_042_DE04.spr	MA_RW_000_DE05.spr	MA_RW_000_DE05.spr	MA_RW_000_DE06.spr	MA_RW_000_AT01.spr	MA_RW_042_AT02.spr	MA_RW_042_AT03.spr	MA_RW_042_AT04.spr	MA_RW_042_AT05.spr	MA_RW_042_AT06.spr	MA_RW_042_AT07.spr	MA_RW_000_AT08.spr	MA_RW_000_AT09.spr	MA_RW_000_AT08.spr	MA_RW_000_AT09.spr	MA_RW_000_AT10.spr	MA_RW_000_AT11.spr	MA_RW_042_MG01.spr	MA_RW_000_MG02.spr	MA_RW_042_MG03.spr	MA_RW_042_MG04.spr	MA_RW_042_MG05.spr	MA_RW_000_MG06.spr	MA_RW_000_MG06.spr	MA_RW_000_MG07.spr	MA_RW_000_ZZ01.spr	MA_RW_000_JP01.spr	MA_RW_042_RD01.spr	MA_RW_042_HW01.spr	MA_RW_042_HR01.spr	MA_RW_042_HA01.spr	MA_RW_042_HA02.spr	MA_RW_042_HM01.spr	MA_RW_042_HI01.spr	MA_RW_042_HD01.spr	MA_RW_042_RD01.spr	MA_RW_042_RD01.spr
单手刀-雷	MA_RW_000_ST01.spr	MA_RW_000_ST01.spr	MA_RW_040_ST01.spr	MA_RW_040_ST02.spr	MA_RW_000_ST03.spr	MA_RW_040_ST04.spr	MA_RW_000_ST05.spr	MA_RW_000_ST06.spr	MA_RW_000_ST07.spr	MA_RW_000_ST07.spr	MA_RW_000_ST08.spr	MA_RW_000_ST09.spr	MA_RW_000_WK01.spr	MA_RW_000_WK01.spr	MA_RW_040_WK02.spr	MA_RW_000_WK03.spr	MA_RW_000_WK04.spr	MA_RW_000_WK05.spr	MA_RW_000_WK05.spr	MA_RW_000_WK06.spr	MA_RW_000_RN01.spr	MA_RW_000_RN01.spr	MA_RW_040_RN02.spr	MA_RW_040_RN03.spr	MA_RW_040_RN04.spr	MA_RW_000_RN05.spr	MA_RW_000_RN06.spr	MA_RW_000_RN07.spr	MA_RW_000_IJ01.spr	MA_RW_040_IJ02.spr	MA_RW_040_IJ03.spr	MA_RW_040_IJ04.spr	MA_RW_000_IJ05.spr	MA_RW_000_IJ05.spr	MA_RW_000_IJ06.spr	MA_RW_000_DE01.spr	MA_RW_040_DE02.spr	MA_RW_040_DE03.spr	MA_RW_040_DE04.spr	MA_RW_000_DE05.spr	MA_RW_000_DE05.spr	MA_RW_000_DE06.spr	MA_RW_000_AT01.spr	MA_RW_040_AT02.spr	MA_RW_040_AT03.spr	MA_RW_040_AT04.spr	MA_RW_040_AT05.spr	MA_RW_040_AT06.spr	MA_RW_040_AT07.spr	MA_RW_000_AT08.spr	MA_RW_000_AT09.spr	MA_RW_000_AT08.spr	MA_RW_000_AT09.spr	MA_RW_000_AT10.spr	MA_RW_000_AT11.spr	MA_RW_040_MG01.spr	MA_RW_000_MG02.spr	MA_RW_040_MG03.spr	MA_RW_040_MG04.spr	MA_RW_040_MG05.spr	MA_RW_000_MG06.spr	MA_RW_000_MG06.spr	MA_RW_000_MG07.spr	MA_RW_000_ZZ01.spr	MA_RW_000_JP01.spr	MA_RW_040_RD01.spr	MA_RW_040_HW01.spr	MA_RW_040_HR01.spr	MA_RW_040_HA01.spr	MA_RW_040_HA02.spr	MA_RW_040_HM01.spr	MA_RW_040_HI01.spr	MA_RW_040_HD01.spr	MA_RW_040_RD01.spr	MA_RW_040_RD01.spr
单手剑-水	MA_RW_000_ST01.spr	MA_RW_000_ST01.spr	MA_RW_041_ST01.spr	MA_RW_041_ST02.spr	MA_RW_000_ST03.spr	MA_RW_041_ST04.spr	MA_RW_000_ST05.spr	MA_RW_000_ST06.spr	MA_RW_000_ST07.spr	MA_RW_000_ST07.spr	MA_RW_000_ST08.spr	MA_RW_000_ST09.spr	MA_RW_000_WK01.spr	MA_RW_000_WK01.spr	MA_RW_041_WK02.spr	MA_RW_000_WK03.spr	MA_RW_000_WK04.spr	MA_RW_000_WK05.spr	MA_RW_000_WK05.spr	MA_RW_000_WK06.spr	MA_RW_000_RN01.spr	MA_RW_000_RN01.spr	MA_RW_041_RN02.spr	MA_RW_041_RN03.spr	MA_RW_041_RN04.spr	MA_RW_000_RN05.spr	MA_RW_000_RN06.spr	MA_RW_000_RN07.spr	MA_RW_000_IJ01.spr	MA_RW_041_IJ02.spr	MA_RW_041_IJ03.spr	MA_RW_041_IJ04.spr	MA_RW_000_IJ05.spr	MA_RW_000_IJ05.spr	MA_RW_000_IJ06.spr	MA_RW_000_DE01.spr	MA_RW_041_DE02.spr	MA_RW_041_DE03.spr	MA_RW_041_DE04.spr	MA_RW_000_DE05.spr	MA_RW_000_DE05.spr	MA_RW_000_DE06.spr	MA_RW_000_AT01.spr	MA_RW_041_AT02.spr	MA_RW_041_AT03.spr	MA_RW_041_AT04.spr	MA_RW_041_AT05.spr	MA_RW_041_AT06.spr	MA_RW_041_AT07.spr	MA_RW_000_AT08.spr	MA_RW_000_AT09.spr	MA_RW_000_AT08.spr	MA_RW_000_AT09.spr	MA_RW_000_AT10.spr	MA_RW_000_AT11.spr	MA_RW_041_MG01.spr	MA_RW_000_MG02.spr	MA_RW_041_MG03.spr	MA_RW_041_MG04.spr	MA_RW_041_MG05.spr	MA_RW_000_MG06.spr	MA_RW_000_MG06.spr	MA_RW_000_MG07.spr	MA_RW_000_ZZ01.spr	MA_RW_000_JP01.spr	MA_RW_041_RD01.spr	MA_RW_041_HW01.spr	MA_RW_041_HR01.spr	MA_RW_041_HA01.spr	MA_RW_041_HA02.spr	MA_RW_041_HM01.spr	MA_RW_041_HI01.spr	MA_RW_041_HD01.spr	MA_RW_041_RD01.spr	MA_RW_041_RD01.spr
单手剑-雷	MA_RW_000_ST01.spr	MA_RW_000_ST01.spr	MA_RW_041_ST01.spr	MA_RW_041_ST02.spr	MA_RW_000_ST03.spr	MA_RW_041_ST04.spr	MA_RW_000_ST05.spr	MA_RW_000_ST06.spr	MA_RW_000_ST07.spr	MA_RW_000_ST07.spr	MA_RW_000_ST08.spr	MA_RW_000_ST09.spr	MA_RW_000_WK01.spr	MA_RW_000_WK01.spr	MA_RW_041_WK02.spr	MA_RW_000_WK03.spr	MA_RW_000_WK04.spr	MA_RW_000_WK05.spr	MA_RW_000_WK05.spr	MA_RW_000_WK06.spr	MA_RW_000_RN01.spr	MA_RW_000_RN01.spr	MA_RW_041_RN02.spr	MA_RW_041_RN03.spr	MA_RW_041_RN04.spr	MA_RW_000_RN05.spr	MA_RW_000_RN06.spr	MA_RW_000_RN07.spr	MA_RW_000_IJ01.spr	MA_RW_041_IJ02.spr	MA_RW_041_IJ03.spr	MA_RW_041_IJ04.spr	MA_RW_000_IJ05.spr	MA_RW_000_IJ05.spr	MA_RW_000_IJ06.spr	MA_RW_000_DE01.spr	MA_RW_041_DE02.spr	MA_RW_041_DE03.spr	MA_RW_041_DE04.spr	MA_RW_000_DE05.spr	MA_RW_000_DE05.spr	MA_RW_000_DE06.spr	MA_RW_000_AT01.spr	MA_RW_041_AT02.spr	MA_RW_041_AT03.spr	MA_RW_041_AT04.spr	MA_RW_041_AT05.spr	MA_RW_041_AT06.spr	MA_RW_041_AT07.spr	MA_RW_000_AT08.spr	MA_RW_000_AT09.spr	MA_RW_000_AT08.spr	MA_RW_000_AT09.spr	MA_RW_000_AT10.spr	MA_RW_000_AT11.spr	MA_RW_041_MG01.spr	MA_RW_000_MG02.spr	MA_RW_041_MG03.spr	MA_RW_041_MG04.spr	MA_RW_041_MG05.spr	MA_RW_000_MG06.spr	MA_RW_000_MG06.spr	MA_RW_000_MG07.spr	MA_RW_000_ZZ01.spr	MA_RW_000_JP01.spr	MA_RW_041_RD01.spr	MA_RW_041_HW01.spr	MA_RW_041_HR01.spr	MA_RW_041_HA01.spr	MA_RW_041_HA02.spr	MA_RW_041_HM01.spr	MA_RW_041_HI01.spr	MA_RW_041_HD01.spr	MA_RW_041_RD01.spr	MA_RW_041_RD01.spr
单手雷剑-雷	MA_RW_000_ST01.spr	MA_RW_000_ST01.spr	MA_RW_043_ST01.spr	MA_RW_043_ST02.spr	MA_RW_000_ST03.spr	MA_RW_043_ST04.spr	MA_RW_000_ST05.spr	MA_RW_000_ST06.spr	MA_RW_000_ST07.spr	MA_RW_000_ST07.spr	MA_RW_000_ST08.spr	MA_RW_000_ST09.spr	MA_RW_000_WK01.spr	MA_RW_000_WK01.spr	MA_RW_043_WK02.spr	MA_RW_000_WK03.spr	MA_RW_000_WK04.spr	MA_RW_000_WK05.spr	MA_RW_000_WK05.spr	MA_RW_000_WK06.spr	MA_RW_000_RN01.spr	MA_RW_000_RN01.spr	MA_RW_043_RN02.spr	MA_RW_043_RN03.spr	MA_RW_043_RN04.spr	MA_RW_000_RN05.spr	MA_RW_000_RN06.spr	MA_RW_000_RN07.spr	MA_RW_000_IJ01.spr	MA_RW_043_IJ02.spr	MA_RW_043_IJ03.spr	MA_RW_043_IJ04.spr	MA_RW_000_IJ05.spr	MA_RW_000_IJ05.spr	MA_RW_000_IJ06.spr	MA_RW_000_DE01.spr	MA_RW_043_DE02.spr	MA_RW_043_DE03.spr	MA_RW_043_DE04.spr	MA_RW_000_DE05.spr	MA_RW_000_DE05.spr	MA_RW_000_DE06.spr	MA_RW_000_AT01.spr	MA_RW_043_AT02.spr	MA_RW_043_AT03.spr	MA_RW_043_AT04.spr	MA_RW_043_AT05.spr	MA_RW_043_AT06.spr	MA_RW_043_AT07.spr	MA_RW_000_AT08.spr	MA_RW_000_AT09.spr	MA_RW_000_AT08.spr	MA_RW_000_AT09.spr	MA_RW_000_AT10.spr	MA_RW_000_AT11.spr	MA_RW_043_MG01.spr	MA_RW_000_MG02.spr	MA_RW_043_MG03.spr	MA_RW_043_MG04.spr	MA_RW_043_MG05.spr	MA_RW_000_MG06.spr	MA_RW_000_MG06.spr	MA_RW_000_MG07.spr	MA_RW_000_ZZ01.spr	MA_RW_000_JP01.spr	MA_RW_043_RD01.spr	MA_RW_043_HW01.spr	MA_RW_043_HR01.spr	MA_RW_043_HA01.spr	MA_RW_043_HA02.spr	MA_RW_043_HM01.spr	MA_RW_043_HI01.spr	MA_RW_043_HD01.spr	MA_RW_043_RD01.spr	MA_RW_043_RD01.spr
双锤-金	MA_RW_000_ST01.spr	MA_RW_000_ST01.spr	MA_RW_046_ST01.spr	MA_RW_046_ST02.spr	MA_RW_000_ST03.spr	MA_RW_000_ST04.spr	MA_RW_000_ST05.spr	MA_RW_046_ST06.spr	MA_RW_000_ST07.spr	MA_RW_000_ST07.spr	MA_RW_000_ST08.spr	MA_RW_000_ST09.spr	MA_RW_000_WK01.spr	MA_RW_000_WK01.spr	MA_RW_000_WK02.spr	MA_RW_000_WK03.spr	MA_RW_046_WK04.spr	MA_RW_000_WK05.spr	MA_RW_000_WK05.spr	MA_RW_000_WK06.spr	MA_RW_000_RN01.spr	MA_RW_000_RN01.spr	MA_RW_000_RN02.spr	MA_RW_000_RN03.spr	MA_RW_046_RN04.spr	MA_RW_000_RN05.spr	MA_RW_000_RN06.spr	MA_RW_000_RN07.spr	MA_RW_000_IJ01.spr	MA_RW_000_IJ02.spr	MA_RW_000_IJ03.spr	MA_RW_046_IJ04.spr	MA_RW_000_IJ05.spr	MA_RW_000_IJ05.spr	MA_RW_000_IJ06.spr	MA_RW_000_DE01.spr	MA_RW_000_DE02.spr	MA_RW_000_DE03.spr	MA_RW_046_DE04.spr	MA_RW_000_DE05.spr	MA_RW_000_DE05.spr	MA_RW_000_DE06.spr	MA_RW_000_AT01.spr	MA_RW_000_AT02.spr	MA_RW_000_AT03.spr	MA_RW_000_AT04.spr	MA_RW_000_AT05.spr	MA_RW_046_AT06.spr	MA_RW_046_AT07.spr	MA_RW_000_AT08.spr	MA_RW_000_AT09.spr	MA_RW_000_AT08.spr	MA_RW_000_AT09.spr	MA_RW_000_AT10.spr	MA_RW_000_AT11.spr	MA_RW_000_MG01.spr	MA_RW_000_MG02.spr	MA_RW_000_MG03.spr	MA_RW_000_MG04.spr	MA_RW_046_MG05.spr	MA_RW_000_MG06.spr	MA_RW_000_MG06.spr	MA_RW_000_MG07.spr	MA_RW_000_ZZ01.spr	MA_RW_000_JP01.spr	MA_RW_046_RD01.spr	MA_RW_046_HW01.spr	MA_RW_046_HR01.spr	MA_RW_046_HA01.spr	MA_RW_046_HA02.spr	MA_RW_046_HM01.spr	MA_RW_046_HI01.spr	MA_RW_046_HD01.spr	MA_RW_046_RD01.spr	MA_RW_046_RD01.spr
双刀-水	MA_RW_000_ST01.spr	MA_RW_000_ST01.spr	MA_RW_047_ST01.spr	MA_RW_047_ST02.spr	MA_RW_000_ST03.spr	MA_RW_000_ST04.spr	MA_RW_000_ST05.spr	MA_RW_000_ST06.spr	MA_RW_000_ST07.spr	MA_RW_000_ST07.spr	MA_RW_000_ST08.spr	MA_RW_000_ST09.spr	MA_RW_000_WK01.spr	MA_RW_000_WK01.spr	MA_RW_000_WK02.spr	MA_RW_000_WK03.spr	MA_RW_047_WK04.spr	MA_RW_000_WK05.spr	MA_RW_000_WK05.spr	MA_RW_000_WK06.spr	MA_RW_000_RN01.spr	MA_RW_000_RN01.spr	MA_RW_000_RN02.spr	MA_RW_047_RN03.spr	MA_RW_047_RN04.spr	MA_RW_000_RN05.spr	MA_RW_000_RN06.spr	MA_RW_000_RN07.spr	MA_RW_000_IJ01.spr	MA_RW_047_IJ02.spr	MA_RW_047_IJ03.spr	MA_RW_047_IJ04.spr	MA_RW_000_IJ05.spr	MA_RW_000_IJ05.spr	MA_RW_000_IJ06.spr	MA_RW_000_DE01.spr	MA_RW_047_DE02.spr	MA_RW_047_DE03.spr	MA_RW_047_DE04.spr	MA_RW_000_DE05.spr	MA_RW_000_DE05.spr	MA_RW_000_DE06.spr	MA_RW_000_AT01.spr	MA_RW_047_AT02.spr	MA_RW_047_AT03.spr	MA_RW_047_AT04.spr	MA_RW_047_AT05.spr	MA_RW_047_AT06.spr	MA_RW_047_AT07.spr	MA_RW_000_AT08.spr	MA_RW_000_AT09.spr	MA_RW_000_AT08.spr	MA_RW_000_AT09.spr	MA_RW_000_AT10.spr	MA_RW_000_AT11.spr	MA_RW_047_MG01.spr	MA_RW_000_MG02.spr	MA_RW_047_MG03.spr	MA_RW_047_MG04.spr	MA_RW_047_MG05.spr	MA_RW_000_MG06.spr	MA_RW_000_MG06.spr	MA_RW_000_MG07.spr	MA_RW_000_ZZ01.spr	MA_RW_000_JP01.spr	MA_RW_047_RD01.spr	MA_RW_047_HW01.spr	MA_RW_047_HR01.spr	MA_RW_047_HA01.spr	MA_RW_047_HA02.spr	MA_RW_047_HM01.spr	MA_RW_047_HI01.spr	MA_RW_047_HD01.spr	MA_RW_047_RD01.spr	MA_RW_047_RD01.spr
